6345,0345378482,9
6345,0451183665,10
6368,0312983867,10
6398,0451203895,6
6398,0609610597,4
6501,0060976845,7
6501,0449907481,8
6501,0684872153,6
6700,0064400557,9
6815,0385504209,10
6871,0140113428,5
6871,0440211727,4
6884,0312924585,7
6884,0380789035,8
6884,0671024248,8
6884,0743235150,8
6893,0345378482,6
6894,0140177396,10
6900,0316284955,10
6900,0451167317,9
6900,0671894455,7
6968,0425121259,5
7084,0140042393,10
7084,0141000198,10
7125,0060086386,8
7125,0060096195,8
7125,0060930535,8
7125,0140293248,6
7125,0156028778,2
7125,0373250150,7
7125,0375727345,7
7125,0375760911,9
7125,038079487X,7
7125,0380820293,9
7125,0440241162,8
7125,0446391301,8
7125,0743418174,8
7125,0743486226,4
7125,0767907817,8
7125,0767914767,9
7125,0786868716,10
7125,1400031354,10
7134,0312195516,9
7134,1400034779,7
7160,0446606812,9
7194,0446610399,10
7248,0440213525,10
7286,0345342968,10
7286,0375826688,9
7286,0399501487,10
7286,0440237688,10
7286,0451525264,10
7286,089480829X,7
7301,0140293248,10
7306,0060930535,7
7312,0380789019,2
7319,0440219078,10
7319,0679751521,8
7364,0440901588,7
7384,0515103292,8
7384,0553208845,8
7384,0671789422,8
7400,0441627404,8
7431,0375703861,8
7467,0802130208,10
7524,0385722206,8
7557,0345342968,8
7569,0060916508,7
7569,0515132187,5
7614,0375703861,9
7620,0312195516,10
7620,0345380371,9
7620,0440211727,7
7620,0440221471,7
7620,044022165X,8
7620,0446610542,6
7620,068484477X,6
7650,0811828964,10
7651,0316769487,3
7651,0451188454,8
7651,0451525795,9
7820,0743418174,8
7874,0142001740,9
7887,0345378482,10
7887,0451170385,10
7887,0452281903,10
7887,0684872153,10
7887,0875421180,10
7887,087542791X,10
7887,1558743669,10
7887,1558745157,10
7983,0671024248,8
8067,0060096195,10
8067,0061009059,10
8067,014028009X,5
8067,0312265859,10
8067,0312966806,7
8067,0312966970,10
8067,0312971346,10
8067,0312980140,10
8067,0312983271,10
8067,031298328X,10
8067,0375760911,10
8067,0385335830,9
8067,0440241162,10
8067,0446606812,8
8067,0446610542,9
8067,0452284295,10
8067,0671001795,10
8067,0743469801,10
8067,1551669498,10
8219,0151008116,7
8225,0671729462,8
8253,0060391626,9
8253,0060915544,9
8253,0060928336,10
8253,0060929790,7
8253,0060929871,10
8253,0060930535,10
8253,0060977493,8
8253,0312201656,10
8253,0316569321,10
8253,0316601950,9
8253,0316666343,10
8253,034536676X,10
8253,0345436911,8
8253,0375401598,9
8253,0375703764,10
8253,0375703861,8
8253,0375726403,7
8253,0380977788,10
8253,038572179X,10
8253,039592720X,10
8253,0425152251,10
8253,044021145X,9
8253,0441172717,9
8253,0446310786,10
8253,0446531332,10
8253,0449212602,10
8253,0590353403,8
8253,0671021001,10
8253,0671867113,10
8253,067976402X,10
8253,0679781587,10
8253,080411109X,9
8253,1573225126,10
8284,0061015725,7
8284,031298328X,10
8296,0684801523,10
8362,0060173289,8
8362,0375703063,8
8362,0425129586,7
8362,0440224624,9
8362,0452282829,8
8362,0671793489,7
8362,080410753X,9
8570,0060929871,8
8570,0452264464,8
8570,0553580221,6
8570,0671894455,6
8570,0679751521,8
8801,0060987103,9
8801,0316666343,10
8801,0316769487,8
8801,0380778556,8
8801,0440241073,7
8801,0553279378,10
8801,067088300X,6
8801,0671027360,10
8801,0679720200,5
8853,0312291639,10
8864,1400034779,8
8933,0451180232,7
8961,0060517794,8
8961,0440226430,9
9154,0553375407,7
9226,0142004235,9
9226,0312263120,8
9226,0312291639,8
9226,0345443683,9
9226,0385317093,7
9227,0345417623,7
9227,0425092917,8
9227,0440236673,9
9389,0440213525,8
9502,0451176464,8
9579,0060392452,10
9605,0451186362,10
9703,0440221315,9
9776,031298328X,7
9806,031205436X,8
9806,0316769495,5
9856,0140042598,3
9856,0345353145,6
9856,0345361792,10
9856,0345384350,5
9856,0425115801,7
9856,0439136369,10
9856,0440111498,8
9856,0440224764,7
9856,0553582755,9
9856,0679781587,10
9856,0689710887,7
9856,1559029838,8
9952,0553272535,10
9952,0553280414,9
10047,0451526341,9
10090,0385504209,10
10112,0345337662,7
10112,0451147367,6
10221,0743467523,7
10233,0679723110,9
10241,0385498802,7
10284,0553277472,8
10372,0060934417,8
10494,0971880107,3
10560,0312195516,9
10560,0316666343,8
10560,0345384466,8
10560,0345423402,9
10560,0345435273,9
10560,0375760911,10
10560,0385504209,10
10560,0439064872,10
10560,0439136369,10
10560,0439139600,9
10560,043935806X,10
10560,0452281423,8
10560,0452281431,8
10560,0452281458,8
10560,0452284449,8
10560,0515134449,9
10560,0515134457,10
10560,0515134465,9
10560,0515134473,8
10560,0515134481,9
10560,051513449X,7
10560,0515134511,9
10560,051513452X,10
10560,059035342X,10
10560,0671027360,8
10560,0743418174,8
10560,0767905385,8
10697,059035342X,10
10819,0425129586,10
10819,0440174643,10
10819,0440498058,9
10819,0553262505,7
10830,0446391301,10
11155,044023722X,6
11155,0553375407,6
11325,0440967694,9
11325,0553210793,10
11325,0553273914,9
11325,0684874350,10
11489,0375727345,9
11629,0312990456,10
11629,0380728133,3
11629,038542017X,7
11629,0451166892,8
11629,0671744216,8
11629,087542791X,5
11657,0060987561,5
11657,0156711427,4
11657,0345392825,4
11657,0441569595,7
11657,0452281784,3
11657,0804106304,7
11657,0812534832,5
11709,0140042393,10
12348,0380731851,6
12348,0525947647,8
12348,0671027344,1
12348,0684801221,9
12489,0440236703,6
12489,0446609404,5
12489,0684867621,7
12578,0312195516,10
12586,0671021001,7
12641,0312995423,6
12641,0446608815,7
12641,0671027387,7
12641,0743412028,7
12730,0802130208,4
12829,0679720200,7
12917,0312278586,10
12917,0316284955,10
12917,0385317093,9
12917,0440204887,9
12917,0553212478,9
12917,0743211375,8
12917,0743237188,9
12917,0842329242,10
12926,0345351525,10
12926,0451169530,10
13094,0451454243,8
13094,0618129022,9
13432,0316769509,5
13432,034538475X,10
13518,0399144463,7
13518,0440211727,8
13518,0451176464,4
13518,0451177096,7
13518,0671534718,7
13518,0671534734,6
13599,0140074317,7
13646,0380012863,8
13646,0440108268,8
13850,006016848X,7
13850,0060502258,10
13850,0316769487,9
13850,0316969443,10
13850,0345342968,10
13850,0380002450,4
13850,0385484518,10
13850,039480001X,10
13850,0446310786,9
13850,0446612545,9
13850,0553277537,10
13850,0553278223,10
13850,0786868716,5
13850,080411868X,9
13850,0894805770,6
13850,089480829X,6
13984,0441172717,10
14336,0679785892,8
14423,0156904365,6
14470,0060934417,8
14470,0375760911,10
14542,0316776963,8
14744,0061015725,9
14744,0345353145,9
14744,0385317093,10
14744,0425144429,8
14768,0316284955,10
14768,0316666343,8
14768,0373250126,7
14768,0375707972,7
14768,0385720920,8
14768,0440213525,6
14768,0451526341,9
14768,0805062971,7
14768,0811828964,1
14768,1558747028,8
15049,006016848X,8
15049,0064400557,9
15049,0446364495,7
15049,0553250426,8
15049,0553250531,8
15049,0553280945,8
15049,0553289411,8
15049,0689817851,8
15049,0842329129,8
15049,0842329218,8
15049,0842329242,8
15049,0842329250,8
15049,0842329269,8
15049,0842329277,8
15049,0842329285,8
15049,0894805770,8
15049,089480829X,8
15071,0312195516,8
15081,0440214041,7
15081,0671758896,7
15093,044021145X,7
15169,0446670251,7
15241,0345384466,9
15241,0553210793,8
15351,0679721886,7
15351,0684848783,7
15602,0140298479,10
15602,0142001740,10
15602,0156628708,7
15602,0312291639,7
15602,0312305060,10
15602,0316284955,8
15602,0316666343,9
15602,0316776963,10
15602,0345351525,9
15602,0375725784,8
15602,0375727132,7
15602,0385335482,9
15602,0385335881,8
15602,0385336179,9
15602,0385504209,9
15602,038550926X,9
15602,0385721420,9
15602,0385722192,6
15602,0451157443,8
15602,0451191153,7
15602,0553212583,10
15602,0671027344,8
15602,0684801523,8
15602,0743418174,10
15642,0743237188,10
15651,0380001411,10
15651,0440224764,10
15651,0842329129,10
15651,0842329218,10
15654,0060987049,8
15655,0440236673,10
15711,0312924585,8
15808,0440498058,9
15985,0140293248,8
16009,0060987103,9
16009,0060987529,9
16009,0316969443,5
16009,0385335881,7
16009,0385336179,6
16009,0440235596,8
16009,0446532231,6
16009,0525947647,9
16009,0743227441,8
16009,0767912233,5
16009,0786868716,6
16123,0515135062,7
16185,0345391802,10
16386,0385474016,5
16507,0553274295,9
16509,0060987103,9
16510,0440222656,9
16510,0671749412,5
16553,0345427637,8
16718,0142001740,8
16718,0385335482,10
16718,0385336179,10
16718,0446532452,8
16718,0446605239,9
16718,0451142934,9
16718,0670880728,10
16718,0743418174,10
16718,0767905180,10
16718,0786868716,10
16718,0786881852,9
16718,155874262X,9
16799,0345417623,7
16835,0380728133,8
16835,044021145X,3
16996,002542730X,8
16996,0140177396,5
16996,0312983824,7
16996,0385323638,8
16996,0385335482,7
16996,0671510053,7
16996,0767905202,7
17229,0446610038,8
17357,0345337662,9
17446,0441005748,8
17523,0671004530,10
17661,0380018179,8
17725,0345339703,9
17725,0345339711,10
17725,0345339738,9
17725,0345350499,9
17857,0743412028,10
18016,0684801221,8
18038,0373250118,7
18351,1559029838,5
18567,0743469801,7
18710,1558745718,8
18789,0345339711,8
18908,080411868X,10
19609,0060987529,9
19648,0671867113,10
19760,0345342968,10
19760,0553573136,10
19760,0684853515,9
19838,0316777730,10
20005,0345361792,6
20005,0385420161,8
20005,0553273914,7
20005,0671789422,7
20015,0345370775,8
20172,0060958022,10
20172,0060987529,9
20172,0142001805,9
20172,0345337662,8
20172,0374199698,10
20172,0375703764,9
20172,0380002450,10
20172,0385504209,5
20172,0441790348,10
20172,0553208845,10
20172,0553277472,10
20172,059030271X,10
20172,0689710887,10
20172,0871136791,10
20172,0886773520,7
20172,0886774012,7
20172,0886774268,7
20265,0060915544,9
20265,0440998050,10
20265,0452264464,8
20265,0553278355,8
20265,0670858692,8
20265,0679751521,8
20265,1573225517,9
20350,0142001805,8
20350,0156027321,8
20350,0375725784,9
20418,0316569321,7
20456,0060928336,8
20456,0345427637,6
20971,0316666343,6
20971,0316690619,8
20971,0345441036,2
20971,0345443284,4
20971,0440224675,9
20971,0671758896,5
20982,0452282152,8
21252,0142001740,9
21252,0345369947,7
21252,0375700757,7
21252,0394800389,10
21252,0440940001,7
21252,0553250531,9
21252,0553280945,8
21395,0743486226,7
21484,0140074317,9
21484,0141000198,6
21484,0345342968,8
21484,0345348036,7
21484,0385335830,7
21484,0425129586,8
21484,0440219078,10
21484,0446363251,8
21484,0446365386,9
21484,0451525221,7
21484,059035342X,9
21484,0684801523,6
21484,0804114986,8
21484,0812570944,8
21618,0060916508,8
21618,0316776963,10
21618,0316779423,8
21618,0425092917,8
21618,0671027360,8
21618,0767914767,6
21618,0804111359,8
21876,0060930535,10
21888,044021145X,10
21894,0786868716,9
21930,0425107469,6
21930,0451167317,7
21930,0451169522,5
22089,0451169530,5
22089,0743237188,5
22177,0316769495,9
22177,0375725784,7
22177,0802130208,7
22379,0316168688,8
22409,0312983867,10
22495,037325024X,10
22624,0140481346,7
22624,0345342968,8
22695,0385486804,10
22695,0385722206,8
22695,0671793489,9
22695,0743203631,7
22818,0061009059,7
22818,0312195516,9
22818,0345339703,10
22818,0345465083,10
22818,0440236991,3
22818,059035342X,10
22818,0812551478,8
22936,0425175405,7
22936,044021145X,10
22936,0440219078,10
22936,0440241073,9
22936,059035342X,10
23020,0312282990,10
23020,0380973650,10
23020,0385334206,9
23020,0553377884,10
23038,0684800713,7
23038,0684801523,8
23061,0385509456,8
23065,006440188X,8
23182,0060930535,8
23547,0312265840,6
23547,0312966091,8
23547,0312966970,8
23547,0312971346,8
23547,0312976275,8
23547,0312990456,8
23547,0671001795,8
23547,0743469801,10
23547,0767914767,5
23699,0060930535,10
23699,0142001740,9
23699,0316777730,8
23699,0345339703,10
23699,0345339711,10
23699,0345387651,10
23699,0440487617,10
23699,0449134482,9
23699,0786817070,8
23699,1573229571,7
23703,0440222656,8
23872,0060916508,7
23872,0312924585,10
23872,0345301110,8
23872,0345313860,10
23872,0345337662,9
23872,0345339703,10
23872,0345342968,9
23872,0345361792,6
23872,034538475X,8
23872,0345391802,10
23872,0345409671,5
23872,0380002450,9
23872,0385474547,8
23872,0439064864,10
23872,0439136350,10
23872,0439139597,10
23872,0440200989,8
23872,0440211727,9
23872,0440219078,9
23872,0446606812,7
23872,0451157443,4
23872,0451180232,9
23872,0451190572,10
23872,0451191137,10
23872,0451524934,7
23872,0553277537,7
23872,0553279378,7
23872,0553569155,7
23872,0618002219,9
23872,0670868361,7
23872,0671568175,9
23872,0671749412,5
23872,068484477X,8
23872,0684853507,8
23872,0684853523,10
23872,0743235150,10
23872,0802132952,5
23872,0812511816,10
23872,1558743669,8
23872,1558745157,10
24194,0345392825,8
24194,038549081X,10
24194,0399501487,8
24194,0446310786,8
24194,0451160312,9
24194,0452281784,9
24194,0553272535,6
24194,055327886X,9
24194,0553280414,8
24215,059035342X,9
24215,074343627X,8
24333,0441005489,7
24379,0060921145,10
24379,0385721420,8
24379,0671003755,8
24515,0553572997,10
24525,0060977493,7
24525,044023722X,7
24525,0452283442,6
24525,068484477X,7
24525,0802130208,3
24677,038572179X,10
24921,0440221315,9
24921,0440225701,9
24921,0440235596,8
24921,0446532452,8
24921,0446610399,9
24921,0671021001,8
24921,0671749412,10
25008,0385505833,6
25103,0380789019,6
25103,0385498721,7
25103,0743418174,6
25103,076791404X,8
25123,0345339703,10
25178,0553580221,5
25251,0671496107,10
25521,0373250142,6
25760,0312995423,8
25760,0440226104,8
25872,0441008534,9
25909,0380789035,10
26084,0156628708,9
26084,0312305060,10
26084,0440222656,5
26084,0446310786,5
26084,059035342X,9
26084,0671021001,5
26145,0345322215,10
26145,0380752859,10
26302,0452284449,7
26501,0380789035,8
26706,0971880107,3
26761,0805062971,7
26761,1573225517,8
27091,0345378482,7
27091,0440940001,6
27193,0380820293,6
27193,0451160312,5
27240,0375703063,6
27317,0375707972,7
27317,0385335482,8
27317,0553582747,9
27317,0767905180,8
27329,0452260116,9
27329,0743225406,6
27401,0439064872,8
27457,0399144463,8
27664,0451172817,5
27821,0440174643,6
27821,0451155750,5
27821,0451177096,3
27821,0786890436,6
27891,0446670251,9
27891,0671568175,8
27891,0671789422,8
27891,0679781587,10
27947,006016848X,6
27947,0380018179,7
27947,0449212602,8
27947,0553213105,7
27947,0842329129,6
27996,0671021001,7
28069,0316769509,8
28076,0142001805,5
28089,0440241413,9
28150,0156027321,9
28150,0156711427,8
28150,043935806X,9
28150,1573223328,9
28177,0060199652,6
28177,0060930535,10
28177,0060976845,5
28177,0060977493,5
28177,0060987103,8
28177,006101351X,9
28177,0061097101,8
28177,0156027321,9
28177,0312291639,8
28177,0375700757,7
28177,0375702709,9
28177,0375703055,10
28177,037570504X,4
28177,0375706410,6
28177,0375707972,6
28177,0375727345,10
28177,0385484518,9
28177,0385498802,7
28177,0446364193,7
28177,0446608815,6
28177,0451166582,9
28177,0671024248,8
28177,0671041789,6
28177,0679746048,7
28177,0812550706,10
28177,1558743669,9
28222,0062502182,9
28222,0312278586,8
28222,0345402871,7
28222,0345417623,9
28222,0446671002,10
28222,0449006522,8
28222,0786868716,10
28222,1592400876,7
28523,0060928336,10
28523,0312278586,10
28523,0439064872,10
28523,0590353403,10
28523,067172262X,10
28523,0671722859,8
28523,0786889020,8
28634,014028009X,7
28634,0312924585,10
28634,0316666343,10
28634,0345370775,9
28634,0345384350,8
28634,0345391055,7
28634,0385511612,9
28634,0425144429,8
28634,0425153975,10
28634,0425172546,9
28634,0425180638,10
28634,0440206154,10
28634,044021145X,10
28634,0440211727,10
28634,0440214041,10
28634,0440220602,10
28634,0440221471,10
28634,0440224675,10
28634,0440226104,9
28634,044023722X,9
28634,044651652X,10
28634,0446608955,10
28634,0446609404,10
28634,0671024248,10
28634,0671041789,10
28634,0671727583,7
28634,0671729462,8
28634,068484267X,10
28634,0684865742,10
28634,0684872153,10
28667,014038572X,9
28667,0345370775,3
28667,0380789019,5
28667,0441569595,5
28667,0679746048,2
28667,0812511816,2
28687,0345351525,9
28693,1558747028,10
28731,0316601950,5
28731,0345402871,7
28731,0440108268,8
28763,0375725784,10
28790,0064407667,3
29028,0451167783,5
29028,0679446486,5
29028,0684853507,7
29482,043935806X,7
29512,0345370775,9
29526,0060173289,10
29526,0060199652,10
29526,006098824X,9
29526,0312195516,10
29526,0316569321,10
29526,0345416260,10
29526,0345435168,9
29526,0375400117,10
29526,0380789035,9
29526,0385323638,9
29526,0385505833,10
29526,0399146431,10
29526,0439064864,10
29526,0439136350,10
29526,0439139597,10
29526,0590353403,10
29526,0670880728,10
29526,0670892963,10
29526,0670894605,10
29648,0440940001,9
29802,0060248025,8
29975,0765341972,8
29980,0060934417,10
30081,0140293248,8
30081,0316769509,8
30081,0375727345,6
30081,0380730138,5
30081,0385335482,5
30081,0446670251,10
30081,0449907481,10
30081,0451524934,10
30081,0553213105,10
30081,0553272535,8
30081,0684800713,8
30081,0684801523,10
30081,0767907817,8
30131,039480001X,10
30164,0060987103,7
30210,0440219078,10
30210,0440235162,9
30210,080410526X,9
30210,0804105820,8
30273,0064407667,7
30273,0316969680,7
30273,0373250142,8
30273,037325024X,8
30273,0399146431,7
30273,0446610542,7
30273,0451203895,6
30273,0743227441,8
30273,0767913000,8
30290,0375726403,8
30390,0440241162,3
30489,0446310786,10
30494,0385474547,10
30531,044021145X,10
30531,0440213525,10
30531,0440224764,9
30531,0446610399,10
30531,0451169530,8
30554,014028009X,9
30554,0394820371,5
30555,014028009X,6
30555,014100018X,7
30555,038542017X,7
30555,0446531332,5
30555,0446608955,6
30555,0684835983,8
30594,0140067477,6
30594,0140230165,7
30594,0345417623,10
30594,044023722X,5
30594,0449134482,5
30655,0375756981,10
30667,0440206154,10
30716,0061097314,9
30716,014028009X,8
30716,0312263120,8
30716,0373250126,8
30716,0373250150,7
30716,0373250207,7
30716,0446673544,4
30716,0452266564,7
30716,0767905180,3
30776,0804114986,8
30795,0375700757,5
30795,0670892963,7
31078,0385486804,10
31078,059035342X,8
31080,0373218192,8
31310,0316777722,9
31424,0345370775,5
31635,0375760911,6
31659,0312421273,6
31889,0345370775,8
32110,0439136350,10
32122,043935806X,10
32122,0446672211,9
32122,0671695126,8
32122,0671695142,8
32122,0671695169,8
32122,0671729497,8
32122,0671759345,9
32122,0842329129,10
32122,0842329218,10
32122,0842329242,10
32184,038079487X,5
32184,0679746048,6
32184,080213825X,5
32641,0440213525,8
32641,0440220602,7
32641,0440235596,8
32773,0060809833,8
32773,0064407667,7
32773,0140067477,8
32773,014025448X,8
32773,0140481346,3
32773,0345337662,8
32773,0345342968,9
32773,0399501487,4
32773,0440212561,9
32773,0440215625,9
32773,044022425X,9
32773,0441304834,9
32773,0451188470,8
32773,0451525264,8
32773,0553211668,5
32773,0553213059,9
32773,0553213105,8
32773,0553573403,10
32773,059035342X,9
32773,0671524313,9
32773,0671617028,9
32773,067172262X,10
32773,0671727796,9
32773,089480829X,9
33263,0440211263,10
33263,0804106304,9
33386,0316284955,10
33386,0345404319,5
33395,0446604666,8
33432,0312291639,9
33458,0441003257,7
33576,0345339681,10
33576,0385504209,10
33576,043935806X,10
33580,0312995423,9
33580,0345443683,8
33580,0446672211,9
33580,0446675059,8
33580,0451190491,9
33580,0451190521,8
33580,0451190548,8
33580,0451190556,8
33580,0451190564,8
33580,0590353403,10
33580,0671027360,10
33580,0684867621,3
33580,0842329218,7
33865,0836218051,10
33871,0553294385,7
33907,0375706771,8
33974,0312966970,8
33974,0316601950,9
33974,0446670251,8
33974,0451160312,7
33974,0451167805,9
33974,0451169522,8
33974,0452284449,7
33974,0553271636,6
33974,0553280341,7
33974,0553573136,8
34034,0440236703,8
34075,0061020702,9
34075,0345337662,6
34075,0679745203,7
34170,0812534832,7
34222,0140067477,10
34222,0451166892,9
34233,0671024248,10
34428,0062502182,3
34539,0452282152,7
34539,067976402X,8
34592,0345361792,10
34752,0060928336,8
34752,0060976845,6
34752,0312291639,7
34752,0316777730,3
34752,0345413350,3
34752,0375703764,4
34752,0380820447,7
34752,0385323638,7
34752,0385335830,4
34752,0452281784,7
34752,0767913000,7
34798,0060809833,3
34798,0425122123,7
34798,0441003257,7
34957,0440224675,9
35030,0385730586,7
35030,0451191145,5
35030,0743418204,7
35036,0671004530,8
35065,0451169530,10
35148,038542017X,7
35148,0439064872,10
35148,0439136369,10
35148,043935806X,10
35148,059035342X,10
35148,0743486226,6
35177,0312195516,9
35191,0452284295,10
35238,0440235596,10
35424,0316569321,8
35424,0316666343,10
35424,0440212561,10
35424,0452284449,10
35424,068484267X,8
35925,0671003755,8
35925,0684874350,8
35998,0312195516,7
35998,0440226430,7
35998,0452282829,7
35998,0671027360,8
36060,1559029838,3
36121,0380789019,10
36269,0671722751,10
36288,0451203895,2
36288,0671021001,7
36562,0345339703,7
36562,0345339711,7
36562,0345339738,8
36562,0440241073,10
36677,0553212451,10
36677,0804106304,5
36708,0060915544,9
36708,0312995423,8
36759,0380730138,3
36760,0060976845,8
36760,0671021001,10
36788,0451169522,9
36801,0345423402,10
36801,0684853523,10
36807,0060248025,10
36807,0064407667,10
36807,0064407675,10
36807,0064407683,10
36807,0140186409,10
36807,0142000205,9
36807,0316569321,7
36807,0316666343,6
36807,037570504X,7
36807,0375706771,4
36807,0375707972,8
36807,0385324057,8
36807,0440226104,3
36807,0451202341,3
36807,0451526341,8
36807,0553277472,8
36807,0671038184,3
36807,0679429220,7
36807,0679734775,10
36817,0060976845,6
36817,0060987103,6
36817,0060987529,7
36817,0312966806,7
36817,0312983824,7
36817,0316666343,9
36817,0380718758,5
36817,0440213525,5
36817,0451156609,5
36817,0452281784,6
36817,0671021001,7
36817,0671024248,4
36817,0671673688,5
36985,0316666343,8
37083,0345337662,9
37083,0375401601,8
37083,1585421065,8
37119,0684800713,10
37227,0060517794,10
37227,0060928336,10
37227,0060987561,10
37227,014025448X,10
37227,0140254544,10
37227,0345361792,10
37227,0446675059,10
37227,0451169530,10
37227,0671021001,10
37227,0804115613,10
37289,0743227441,8
37320,0446612545,9
